s_id,u_id,return_count,returns nms,return_count similar,nonreturn_count,return_shape
5485,4297,6,2,0,0,2
5485,10762,4,0,4,1,0
5485,5524,15,5,4,7,5
5485,19290,3,0,0,1,2
5485,14541,5,2,0,0,1
5485,6986,10,8,0,0,2
5485,10795,4,1,0,0,1
5485,6188,8,1,1,2,6
5485,5760,3,1,1,2,1
5485,15488,5,0,5,1,0
5485,936,3,1,1,2,0
5485,3486,7,2,0,8,4
5485,5868,5,2,1,0,2
5485,10334,7,1,2,3,4
5485,10051,5,2,1,0,0
5485,11344,3,1,1,3,1
5485,11131,8,6,0,15,2
5485,2365,8,7,0,2,0
5485,8193,4,4,0,0,0
5485,19390,1,0,0,2,0
5485,7271,2,1,1,3,0
5485,19048,2,1,0,1,0
5485,5678,3,1,0,2,1
5485,9262,3,2,1,2,0
5485,18488,6,1,1,1,2
5485,4561,5,0,0,0,0
5485,4717,4,0,3,1,1
5485,6561,5,1,1,0,3
5485,8254,4,4,0,1,0
5485,19201,2,0,0,1,2
5485,298,7,7,0,3,0
5485,18003,2,1,0,3,0
5485,12755,0,0,0,4,0
5485,19166,3,0,0,1,0
5485,13555,14,3,4,5,6
5485,868,9,6,0,1,3
5485,256,5,0,0,0,0
5485,1676,16,5,2,13,8
5485,5689,6,6,0,0,0
5485,15290,5,0,0,0,0
5485,8582,3,3,0,2,0
5485,2853,7,6,0,3,1
5485,15969,5,1,0,0,0
5485,6123,5,1,0,0,0
5485,7419,8,5,0,3,2
5485,2641,7,5,0,3,2
5485,1123,4,0,0,1,3
5485,16907,5,1,1,0,3
5485,7668,9,2,0,1,6
5485,16975,4,2,0,1,2
5485,745,2,2,0,3,0
5485,8105,4,4,0,0,0
5485,9805,5,5,0,0,0
5485,15248,6,0,2,4,3
5485,2740,0,0,0,5,0
5485,5587,3,3,0,2,0
5485,3131,7,3,2,2,1
5485,15887,5,0,0,1,0
5485,12286,4,1,1,1,0
5485,19162,2,1,0,1,0
5485,8575,4,1,1,6,2
5485,8384,5,0,2,0,2
5485,5718,4,1,0,1,3
5485,6308,4,1,0,1,2
5485,4785,14,8,1,1,4
5485,14015,4,1,0,1,1
5485,8808,3,0,1,2,1
5485,3376,4,2,0,1,1
5485,14832,5,3,0,0,1
5485,10144,16,7,2,14,5
5485,1372,5,5,0,0,0
5485,19200,2,1,1,1,0
5485,9346,4,4,0,1,0
5485,8078,4,2,2,6,0
5485,8308,4,0,2,1,0
5485,5856,0,0,0,8,0
5485,13960,5,2,0,0,2
5485,19317,0,0,0,3,0
5485,5327,3,0,0,2,2
5485,6197,5,0,0,0,5
5485,6170,0,0,0,5,0
5485,19319,2,1,0,2,1
5485,4686,5,0,1,0,4
5485,13036,4,1,1,1,2
5485,15579,5,2,0,0,3
5485,9753,3,0,3,2,0
5485,5550,5,2,1,0,1
5485,6062,4,4,0,1,0
5485,5279,9,2,4,1,0
5485,19103,4,4,0,0,0
5485,500,5,2,0,5,3
5485,8227,5,5,0,0,0
5485,9193,10,4,2,0,4
5485,2468,4,2,1,6,1
5485,6721,4,0,2,1,1
5485,1613,7,2,2,5,2
5485,10333,5,2,1,0,0
5485,9491,3,3,0,2,0
5485,10075,4,0,2,1,0
5485,12282,5,1,2,1,1
5485,1646,4,2,2,2,0
5485,19391,2,1,0,1,1
5485,19180,2,1,0,1,1
5485,5212,3,2,0,2,1
5485,12146,0,0,0,5,0
5485,9208,2,0,0,7,1
5485,19386,0,0,0,3,0
5485,6086,10,2,2,0,5
5485,18872,0,0,0,5,0
5485,10094,5,3,0,0,1
5485,18548,2,1,0,2,1
5485,3170,5,1,2,0,1
5485,9788,3,2,0,2,0
6997,7405,10,2,3,0,4
6997,10105,5,0,0,0,4
6997,8212,3,1,0,2,1
6997,11762,5,5,0,0,0
6997,10792,5,1,0,0,3
6997,1602,2,2,0,8,0
6997,5563,5,4,0,0,1
6997,9061,5,1,0,0,4
6997,7663,5,0,0,0,0
6997,4792,4,1,0,1,3
6997,10652,5,2,0,4,3
6997,5426,5,2,0,0,1
6997,6887,4,0,0,0,0
6997,13171,10,8,0,0,2
6997,13176,5,1,0,3,4
6997,5092,5,3,1,0,0
6997,7632,2,1,0,3,1
6997,8484,2,1,1,3,0
6997,10401,5,2,0,0,2
6997,7958,5,0,0,0,5
6997,8726,0,0,0,5,0
6997,509,4,1,0,1,2
6997,2577,4,3,0,1,1
6997,2468,5,3,0,5,2
6997,8876,5,1,1,0,0
6997,2310,9,3,1,6,1
6997,7579,5,1,0,0,2
6997,6349,3,3,0,2,0
6997,7578,5,2,1,0,0
6997,3806,3,1,2,2,0
6997,3227,5,1,2,0,1
6997,7327,3,0,0,6,3
6997,7249,4,4,0,1,0
6997,7483,5,1,3,0,0
6997,1866,3,2,0,2,1
6997,5040,6,2,3,4,1
6997,9732,5,5,0,0,0
6997,13540,6,3,0,0,1
6997,1361,3,2,0,2,1
6997,4082,2,1,1,3,0
6997,9746,4,1,0,1,1
6997,11520,4,0,0,1,3
6997,577,1,1,0,4,0
6997,5163,5,1,2,0,0
6997,7228,5,1,0,0,2
6997,547,5,1,0,0,3
6997,11108,5,1,1,0,2
6997,1357,5,1,1,0,2
6997,8051,3,0,1,2,2
6997,553,8,6,1,3,1
6997,7728,5,5,0,0,0
6997,12604,5,2,0,0,3
6997,7685,4,2,1,1,1
6997,3717,4,1,0,1,2
6997,7276,5,1,3,0,0
6997,8626,5,1,1,0,0
6997,11659,9,9,0,1,0
6997,9349,5,1,3,0,0
6997,4310,4,2,0,1,2
6997,4764,2,1,0,3,1
6997,7219,5,2,1,0,0
6997,13408,3,1,1,2,1
6997,10719,5,0,0,0,3
6997,7149,5,3,2,0,0
6997,1850,5,1,1,0,3
6997,1836,5,1,0,0,3
6997,8061,2,2,0,3,0
6997,772,3,1,0,2,2
6997,7975,5,2,0,0,1
6997,8918,5,1,0,0,2
6997,8224,0,0,0,5,0
6997,8070,3,2,0,2,1
6997,732,0,0,0,4,0
6997,358,2,1,1,3,0
6997,10370,3,1,1,2,0
6997,328,4,4,0,1,0
6997,2215,8,5,0,2,2
6997,8873,5,1,2,0,2
6997,4218,4,1,1,1,0
6997,959,4,2,1,6,1
6997,11956,3,1,0,1,0
6997,11073,4,3,0,1,1
6997,11723,1,1,0,4,0
6997,9055,0,0,0,5,0
6997,1915,2,1,0,3,0
6997,10690,5,1,2,0,0
6997,9705,4,1,1,1,2
6997,1124,3,1,0,3,1
6997,10306,0,0,0,5,0
6997,11239,5,2,2,0,0
6997,11241,5,1,0,0,3
6997,7503,8,1,3,2,4
6997,7580,2,1,0,8,1
6997,13415,4,2,2,1,0
6997,8707,2,2,0,3,0
6997,13223,5,1,1,0,3
6997,8152,10,8,1,0,1
6997,12972,3,1,1,2,0
6997,11374,5,2,0,0,0
6997,7275,4,2,0,0,1
6997,7377,9,1,0,0,6
6997,8691,5,2,2,0,1
6997,10221,5,2,1,0,2
6997,7664,3,1,2,2,0
6997,7925,5,3,1,0,1
6997,353,5,3,0,0,1
6997,2134,7,3,1,3,2
6997,7875,5,0,0,0,5
6997,8915,2,1,0,3,1
6997,1872,5,5,0,0,0
6997,11025,2,0,0,3,0
6997,5202,4,3,1,0,0
6997,7929,5,1,3,0,0
14308,1227,0,0,0,6,0
4129,577,3,2,0,3,0
4129,4497,6,2,1,5,1
4129,15969,5,5,0,0,0
4129,5123,8,1,3,8,3
4129,4620,0,0,0,5,0
4129,4203,3,2,0,2,1
4129,345,4,1,1,1,2
4129,5173,5,2,0,0,3
4129,1657,3,2,0,2,1
4129,1974,5,1,1,0,0
4129,4634,4,3,0,1,1
4129,8174,3,0,0,2,3
4129,7291,6,2,3,0,1
4129,17059,0,0,0,6,0
4129,5387,8,0,1,2,4
4129,4904,6,4,0,0,0
4129,358,4,2,0,2,2
4129,10640,4,2,0,2,1
4129,6357,5,0,0,0,5
4129,1915,8,0,3,14,5
4129,2892,3,0,1,2,1
4129,6569,9,2,2,1,3
4129,5836,0,0,0,5,0
4129,1766,4,0,1,2,1
4129,4780,4,2,0,1,0
4129,1646,4,0,2,1,2
4129,3182,5,2,0,0,0
4129,4934,4,2,2,2,0
4129,4808,1,0,1,4,0
4129,2598,10,4,1,11,5
4129,602,2,2,0,3,0
4129,5650,9,2,4,1,0
4129,4510,5,0,0,0,0
4129,10005,4,2,0,2,1
4129,6623,5,5,0,0,0
4129,4306,5,2,2,0,0
4129,2626,5,0,1,1,3
4129,936,3,0,2,2,0
4129,7229,4,0,0,1,4
8866,11573,5,2,2,0,0
8866,577,7,2,1,3,4
8866,9055,4,2,0,1,2
8866,11225,5,5,0,0,0
8866,9365,4,2,2,1,0
8866,11162,5,3,0,0,1
8866,9806,5,2,2,0,0
8866,10896,10,7,1,5,1
8866,4975,5,0,0,0,5
8866,5305,5,3,0,0,2
8866,10909,4,3,0,1,0
8866,12045,10,5,0,0,5
8866,580,0,0,0,5,0
8866,13084,5,3,1,0,0
8866,5232,4,0,2,1,1
8866,11867,4,2,0,1,2
8866,12177,4,0,1,1,3
8866,9432,0,0,0,5,0
8866,12747,3,1,1,2,1
8866,1828,5,0,0,0,5
8866,9010,3,0,0,2,3
8866,11957,5,1,1,0,2
8866,12333,4,1,1,1,1
8866,13297,5,2,1,0,1
8866,12341,1,0,0,3,1
8866,10832,4,4,0,1,0
8866,9768,3,3,0,2,0
8866,2137,3,2,1,2,0
8866,10242,3,1,0,2,0
8866,8900,4,1,1,1,1
8866,1204,0,0,0,5,0
8866,8105,5,4,0,0,1
8866,12274,3,1,0,2,2
8866,3162,3,1,0,2,2
8866,10105,5,5,0,0,0
8866,11326,5,1,0,0,2
8866,10640,2,2,0,3,0
8866,12078,3,2,1,2,0
8866,1599,4,2,1,1,1
8866,11721,5,3,0,0,0
8866,12435,5,0,1,0,4
8866,11486,5,2,1,0,1
8866,11694,0,0,0,5,0
8866,4055,0,0,0,5,0
8866,9016,3,1,0,2,1
16035,13311,4,1,0,1,1
16035,3740,1,1,0,4,0
16035,12274,2,0,0,3,1
16035,9281,5,5,0,0,0
16035,577,4,1,1,1,2
16035,15959,4,1,0,1,1
16035,17198,4,1,0,1,3
16035,14605,2,0,0,3,0
16035,15951,5,1,2,0,0
16035,16946,5,0,0,0,4
16035,16736,0,0,0,6,0
16035,16272,4,2,0,1,2
16035,16542,5,1,0,0,3
16035,506,3,3,0,2,0
16035,16496,5,1,0,0,2
16035,16868,5,0,1,0,2
16035,16668,4,3,0,6,0
16035,16254,9,5,0,2,2
18047,17896,5,0,0,0,4
18047,18962,0,0,0,5,0
18047,18492,4,1,2,1,0
18047,14656,5,1,2,0,1
18047,15959,3,2,0,2,0
18047,18538,5,4,0,0,1
18047,18812,0,0,0,5,0
18047,11215,3,2,0,2,0
18047,17961,5,3,0,0,2
408,1044,6,1,2,4,3
408,3845,8,0,3,1,2
408,8212,6,5,0,4,0
408,10514,5,1,1,0,1
408,7794,2,1,0,3,1
408,6086,9,3,0,6,5
408,9619,3,3,0,2,0
408,2330,5,3,1,0,0
408,2578,3,2,0,2,0
408,279,6,4,0,0,2
408,317,0,0,0,8,0
408,2230,1,0,0,4,1
408,7229,5,1,0,0,4
408,2476,4,1,0,0,2
408,632,0,0,0,5,0
408,7552,5,0,0,0,5
408,1265,5,1,1,1,3
408,6460,3,0,1,3,1
408,1448,0,0,0,4,0
408,10364,5,1,0,0,4
408,7226,4,4,0,0,0
408,6342,5,2,0,0,2
408,4617,4,1,1,1,1
17771,10282,5,0,2,0,2
4374,5448,5,0,0,0,0
4374,4801,5,1,2,0,1
4374,5198,17,7,1,3,1
4374,4995,4,4,0,1,0
4374,5187,3,2,1,2,0
4374,5467,8,4,1,2,3
4374,5709,2,2,0,3,0
4374,642,0,0,0,5,0
4374,5653,1,0,1,4,0
4374,5375,3,3,0,2,0
4374,2427,4,1,2,1,1
4374,5224,5,1,1,0,2
4374,4760,5,0,0,0,5
4374,5019,6,0,0,0,0
4374,2963,5,4,0,0,0
4374,2198,3,2,0,2,1
4374,3035,3,1,1,2,1
4374,4211,5,3,0,0,0
4374,5735,5,3,1,0,1
4374,6417,4,1,0,1,3
4374,2365,16,6,0,4,10
4374,4351,5,1,1,0,3
4374,5441,10,7,2,0,1
4374,3481,5,1,1,5,3
4374,5315,4,1,1,1,0
4374,4117,4,1,0,1,2
4374,807,6,2,0,0,3
4374,5115,0,0,0,5,0
4374,4740,8,1,2,2,5
4374,3587,9,7,1,1,1
4374,6716,5,1,1,0,3
4374,1387,3,2,1,2,0
4374,5483,8,1,6,2,1
4374,6030,5,3,1,0,0
4374,5064,5,1,2,0,2
4374,3970,3,1,1,2,0
4374,1645,5,3,0,0,1
4374,4939,8,3,0,7,4
4374,3732,0,0,0,5,0
4374,1326,2,1,0,3,1
4374,5723,5,5,0,0,0
4374,5338,4,1,3,1,0
4374,5055,7,4,1,3,2
4374,5128,3,1,0,2,2
4374,3951,3,3,0,2,0
4374,4555,2,0,2,3,0
4374,5206,5,3,1,0,1
4374,5516,4,2,0,1,2
4374,5820,5,2,1,0,0
4374,6002,9,3,1,1,4
4374,5122,4,1,1,1,2
4374,6069,5,2,1,0,2
4374,4918,5,1,2,0,1
4374,1006,15,8,2,2,4
4374,4074,8,3,3,2,2
4374,4913,5,3,0,0,1
4374,5589,1,1,0,4,0
4374,708,3,1,1,3,1
4374,3964,3,1,0,2,2
4374,5948,5,2,1,0,0
4374,2453,2,1,0,3,1
4374,4608,5,1,2,0,1
4374,3878,5,0,0,0,4
4374,5724,3,2,0,2,1
4374,3486,3,1,0,3,2
4374,5040,13,3,5,2,2
4374,5317,5,2,2,0,1
4374,5957,5,0,1,0,2
4374,5159,5,4,1,0,0
4374,4340,3,0,2,2,0
4374,1559,4,4,0,0,0
5149,4368,4,2,1,1,0
5149,1602,2,0,0,3,2
5149,1613,4,1,2,1,1
5149,5520,3,1,0,2,1
5149,5426,6,5,0,4,0
5149,3740,2,1,1,3,0
5149,5679,2,0,0,3,2
5149,5305,3,0,1,2,2
5149,5404,4,1,1,1,2
5149,5508,3,1,1,2,1
5149,5702,3,1,0,2,2
5149,5341,4,1,1,1,0
5149,4568,5,1,1,0,3
5149,5362,3,0,1,2,1
5149,5560,4,2,1,1,1
5149,5563,5,2,0,0,3
43,1214,4,3,0,1,1
43,8741,0,0,0,2,0
43,1228,0,0,0,6,0
43,5279,5,0,1,0,3
43,1768,2,2,0,3,0
43,5049,4,1,1,2,2
43,4717,4,0,0,1,4
43,5112,0,0,0,9,0
43,5422,5,3,0,0,2
43,3799,3,1,1,2,1
43,522,3,1,1,2,1
43,5259,5,2,1,0,1
43,5327,4,1,1,1,1
43,18,2,0,0,3,1
43,5316,3,1,1,2,1
43,5339,3,1,0,2,2
43,7862,2,0,0,2,1
43,1227,3,0,0,59,2
43,1646,5,1,0,0,3
43,298,5,5,0,0,0
43,5385,5,0,1,1,3
6998,2699,6,4,0,4,2
6998,7577,5,1,1,0,2
6998,8850,5,5,0,0,0
6998,4107,2,0,1,3,1
6998,1516,4,4,0,1,0
6998,7462,5,1,1,0,1
6998,7113,5,2,1,0,2
6998,1993,5,3,0,0,1
6998,11573,4,2,1,1,1
6998,622,8,3,2,2,3
6998,7290,7,3,1,3,2
6998,2331,3,3,0,2,0
6998,7832,5,4,1,0,0
6998,8765,5,1,3,0,1
6998,17788,15,15,0,0,0
6998,3852,5,0,0,0,0
6998,9297,4,0,0,1,2
6998,6033,4,0,0,1,4
6998,9997,5,4,0,0,1
6998,8619,2,2,0,3,0
6998,7277,5,2,3,0,0
6998,7440,5,0,1,0,4
6998,11901,5,5,0,0,0
6998,11415,5,4,1,0,0
6998,382,4,1,1,1,2
6998,7728,5,3,1,5,1
6998,627,3,1,1,2,1
6998,7090,5,1,1,0,3
6998,9174,8,5,1,2,1
6998,9798,3,3,0,2,0
6998,7641,10,6,4,0,0
6998,11483,3,1,1,2,1
6998,2213,4,1,0,1,1
6998,5246,4,1,1,1,2
6998,7383,10,4,2,0,2
6998,9329,5,3,0,0,0
6998,728,5,2,1,0,2
6998,9196,6,5,1,4,0
6998,10827,3,1,1,2,1
6998,7149,5,2,1,0,0
6998,11741,4,1,0,1,1
6998,9948,5,5,0,0,0
6998,9422,5,4,0,0,1
6998,8397,3,2,0,2,1
6998,9212,4,1,1,1,2
6998,5485,5,3,0,0,1
6998,9946,5,0,1,0,3
6998,9996,4,2,0,1,1
6998,11890,0,0,0,5,0
6998,381,2,1,0,3,1
6998,10385,5,3,1,0,1
6998,642,4,1,0,1,3
6998,8849,5,1,2,0,2
6998,7742,4,4,0,1,0
6998,11222,4,4,0,0,0
6998,7872,10,2,1,0,7
6998,11867,3,1,0,2,2
6998,7962,5,2,0,0,0
6998,8309,6,2,0,4,2
6998,12076,3,3,0,2,0
6998,5412,3,3,0,2,0
6998,12304,5,1,0,0,3
6998,11572,7,0,0,3,7
6998,9394,3,1,1,2,1
6998,4261,5,3,1,0,0
6998,4958,3,1,0,2,2
6998,8703,7,2,3,8,0
6998,8079,4,3,1,1,0
6998,8628,3,2,0,2,0
6998,7504,4,2,1,1,0
6998,8103,5,4,0,0,0
6998,5591,5,1,0,0,4
6998,9768,4,0,4,1,0
6998,12308,5,2,1,0,2
6998,6929,5,1,0,0,4
6998,577,3,2,0,2,1
6998,7664,14,7,3,6,4
6998,11735,5,2,1,0,2
6998,12405,5,2,0,0,1
6998,1691,5,2,2,0,1
6998,8404,5,1,2,0,0
6998,7875,5,0,3,5,1
6998,9635,5,1,2,0,1
6998,10107,5,2,0,0,0
6998,7249,9,3,2,1,0
6998,7289,2,1,1,2,0
6998,10018,4,0,0,1,1
6998,8775,7,5,0,3,2
6998,7993,5,5,0,0,0
6998,9788,5,2,0,0,3
6998,9527,2,0,1,3,1
6998,8927,2,1,1,3,0
6998,9995,2,0,0,3,2
6998,9281,10,1,5,0,4
6998,9317,5,0,0,0,0
6998,11965,5,4,0,0,1
6998,559,3,2,0,3,0
6998,1631,1,1,0,4,0
6187,6689,3,0,1,2,2
6187,6201,5,2,2,0,1
6187,6823,5,0,0,0,0
6187,7542,5,1,0,0,1
6187,3227,3,1,0,2,2
6187,7946,5,0,0,0,0
6187,8160,5,1,0,0,3
6187,6223,9,5,3,0,1
6187,8739,5,1,0,0,4
6187,8595,3,1,0,2,2
6187,577,2,2,0,3,0
6187,1645,4,1,2,1,0
6187,6818,1,1,0,4,0
6187,2536,5,1,1,0,1
6187,7444,5,0,0,0,3
6187,6920,3,2,0,2,1
6187,6807,5,1,1,0,1
6187,6433,5,3,0,0,1
6187,7678,10,3,4,0,0
6187,1341,3,3,0,2,0
6187,8397,5,2,1,0,1
6187,8154,4,0,0,1,2
6187,6755,5,3,2,0,0
6187,7961,9,7,1,1,0
6187,3002,5,2,1,2,2
6187,6888,3,1,1,2,1
6187,6691,9,3,1,0,4
6187,6210,0,0,0,5,0
6187,8917,5,0,2,0,0
6187,1357,3,1,1,2,1
6187,7585,3,0,2,2,0
6187,6656,8,5,0,1,3
6187,8591,5,3,1,0,0
6187,6288,9,2,0,1,2
6187,7987,2,0,0,3,0
6187,548,5,3,2,0,0
6187,6900,5,1,2,0,1
6187,8398,5,2,2,0,1
6187,7451,9,3,2,1,2
6187,8773,5,0,2,0,0
6187,6491,4,1,2,1,0
6187,1951,0,0,0,5,0
6187,8448,5,5,0,0,0
6187,8622,5,4,0,0,0
6187,7388,5,2,2,0,0
6187,8420,4,3,0,1,1
5598,5703,5,2,1,0,2
5598,1204,4,1,1,1,1
5598,5560,4,0,0,1,1
5598,6607,4,2,1,1,1
5598,6776,5,0,0,0,0
5598,6194,5,0,0,0,0
5598,7006,2,2,0,3,0
5598,5230,5,0,0,0,5
5598,5268,4,3,0,1,0
5598,5670,6,3,0,0,3
5598,6362,10,5,1,0,3
5598,7206,5,4,1,0,0
5598,6459,2,2,0,3,0
5598,4056,5,1,1,0,2
5598,5776,8,5,1,2,2
5598,5262,2,1,1,3,0
5598,5958,4,2,0,6,2
5598,6052,10,4,1,0,2
5598,5640,5,2,1,0,2
5598,10265,5,2,1,0,1
5598,5704,5,3,2,0,0
5598,7366,3,0,3,2,0
5598,1297,5,3,1,0,1
5598,6910,5,2,1,0,0
5598,6379,15,0,0,0,13
5598,6074,4,1,0,1,1
5598,6527,0,0,0,5,0
761,8837,4,2,0,1,2
761,16222,0,0,0,5,0
761,1157,0,0,0,5,0
761,1646,6,2,1,4,1
761,2331,15,6,3,7,4
761,640,1,1,0,4,0
761,1069,2,2,0,3,0
761,4806,7,1,2,1,4
761,1516,5,5,0,0,0
761,4279,3,0,0,2,3
761,890,5,3,0,0,1
761,1367,5,1,1,0,3
761,875,3,2,0,2,0
761,625,4,1,0,5,3
761,4958,0,0,0,6,0
761,740,16,13,0,15,3
761,15933,0,0,0,1,0
761,10627,5,5,0,0,0
761,3121,5,0,2,0,1
761,5412,6,5,0,4,0
761,8310,2,0,1,8,1
761,10072,3,2,0,2,0
761,11318,5,2,1,0,0
761,6062,8,3,3,2,0
761,559,0,0,0,11,0
761,3769,3,1,0,2,2
761,553,4,4,0,2,0
761,1062,10,4,0,5,5
761,15547,5,3,0,0,1
761,6962,5,5,0,2,0
761,296,19,8,2,14,9
761,5437,2,0,0,4,0
761,2866,13,6,3,12,2
761,6766,8,6,0,2,2
761,422,0,0,0,5,0
761,1853,4,2,0,6,2
761,6621,6,1,0,5,3
761,2442,5,5,0,0,0
761,12596,5,3,0,0,2
761,4218,4,1,1,2,1
761,13540,5,2,0,1,3
761,2854,9,4,1,3,4
761,3128,5,0,3,0,1
761,4347,5,5,0,0,0
761,7294,10,9,0,10,1
761,14194,12,6,2,3,2
761,2891,0,0,0,5,0
761,7927,5,1,0,0,4
761,10462,1,0,0,2,1
761,6233,5,2,2,0,1
761,1428,2,1,0,3,0
761,6102,2,2,0,3,0
761,761,6,1,0,5,4
761,2197,7,1,2,3,4
761,1368,3,1,1,2,1
761,935,4,0,0,7,3
761,10722,5,5,0,0,0
1660,1227,0,0,0,3,0
1660,14226,2,2,0,0,0
