u_id,s_id,o_id,return_count,return_count nms,return_count similar,nonreturn_count,return_shape,return_budget
10236,10151,2999,5,1,1,0,3,0
6082,10151,3134,4,3,1,1,0,0
12884,12379,3131,5,2,2,0,0,1
12796,12379,3133,5,3,1,0,1,0
12892,12381,3130,4,1,1,1,1,1
2365,5485,3124,5,4,0,0,0,1
12730,12380,3129,5,0,5,0,0,0
10113,3314,2855,2,0,2,3,0,0
2134,6997,3068,3,3,0,2,0,0
4800,3314,3121,4,2,1,1,0,1
9995,10151,2897,2,0,0,3,2,0
8174,4129,3120,3,0,0,2,3,0
3240,3314,3126,5,3,0,0,1,1
2213,3314,3122,5,1,0,0,3,1
3162,8866,3128,3,1,0,2,2,0
11470,12379,2968,5,5,0,0,0,0
12907,10151,3139,3,0,2,2,1,0
11659,6997,3140,5,5,0,0,0,0
12893,10151,3141,3,2,1,2,0,0
3610,12381,3142,4,1,2,1,0,1
12259,12380,3089,5,2,0,0,0,3
12596,761,3093,5,3,0,0,2,0
12972,6997,3143,3,1,1,2,0,1
12526,12381,3145,4,2,1,1,0,1
12017,3314,3146,5,5,0,0,0,0
13084,8866,3147,5,3,1,0,0,1
9821,12379,3148,5,1,1,0,2,1
2239,10151,3149,3,2,0,2,1,0
1341,3314,3107,4,0,0,1,4,0
12285,12381,3150,5,2,1,0,2,0
10827,12379,3152,3,1,0,2,0,2
13132,10151,3153,2,1,1,2,0,0
10640,8866,3108,2,2,0,3,0,0
13171,6997,3154,5,3,0,0,2,0
13179,12381,3155,4,2,1,1,1,0
13188,10151,3156,5,2,0,0,1,2
9788,12380,3138,4,2,0,1,0,2
7986,3314,3157,4,3,0,1,1,0
13223,6997,3162,5,1,1,0,3,0
13210,12381,3163,4,1,1,1,0,2
10670,12379,3165,5,2,0,0,3,0
12866,12380,3127,5,0,1,0,2,2
8883,3314,3159,2,0,1,3,1,0
12733,12380,3167,2,1,0,3,1,0
13297,8866,3168,5,2,1,0,1,1
12611,10151,3169,5,2,1,0,2,0
8070,6997,3166,3,2,0,2,1,0
11131,5485,3171,1,1,0,4,0,0
8754,12381,3172,3,1,0,2,1,1
577,8866,3173,2,0,0,3,2,0
12604,6997,3174,5,2,0,0,3,0
4541,10151,3104,4,2,1,1,1,0
13340,12380,3179,5,0,0,0,2,3
13228,12379,3180,4,2,0,1,1,1
12642,12381,3181,4,1,0,1,3,0
10896,8866,3183,3,3,0,2,0,0
13335,12380,3184,3,0,0,2,2,1
13176,6997,3185,5,1,0,3,4,0
640,10151,3186,5,5,0,0,0,0
5485,3314,3189,5,1,0,0,3,1
269,3314,3190,2,2,0,3,0,0
3376,12379,3187,5,5,0,0,0,0
13356,12381,3192,5,1,0,0,2,2
13374,12380,3193,5,2,2,0,1,0
12141,12379,3175,4,1,3,1,0,0
1664,3314,3194,3,0,1,2,2,0
5861,10151,3135,1,1,0,4,0,0
12045,8866,3196,5,5,0,0,0,0
11021,10151,3195,3,0,0,2,0,3
9080,12381,3197,4,1,1,0,1,1
5232,8866,3198,4,0,2,1,1,1
13415,6997,3199,4,2,2,1,0,0
13408,6997,3200,3,1,1,2,1,0
2468,5485,3201,2,2,0,3,0,0
936,5485,3203,3,1,1,2,0,1
2994,12380,3204,5,3,0,0,2,0
11920,12379,3205,5,0,1,0,1,3
10980,12381,3206,4,1,0,1,1,2
2188,10151,3208,5,0,0,0,1,4
13441,3314,3209,5,1,2,0,1,1
2137,8866,3202,3,2,1,2,0,0
10659,3314,3207,4,2,0,1,1,1
1602,6997,3178,2,2,0,3,0,0
13452,12381,3212,5,3,0,0,2,0
3629,3314,3213,3,1,1,2,1,0
12628,3314,3214,4,3,1,1,0,0
13467,10151,3215,5,1,3,0,1,0
13095,12381,3216,5,0,1,0,3,1
10671,12380,3217,3,3,0,2,0,0
9768,8866,3218,3,3,0,2,0,0
11279,12379,3219,4,1,1,1,2,0
12907,10151,3224,4,0,0,4,1,2
1850,6997,3223,5,1,1,0,3,0
4055,3314,3177,0,0,0,5,0,0
13504,12380,3225,5,2,2,0,1,0
8105,8866,3232,5,4,0,0,1,0
13555,5485,3231,4,1,1,2,2,0
10144,5485,3230,5,1,2,0,0,2
13540,6997,3229,6,3,0,0,1,2
13514,12381,3227,5,4,0,0,0,1
13171,6997,3220,5,5,0,0,0,0
12405,10151,3221,5,1,0,0,2,2
7624,12379,3188,4,2,1,1,1,0
13513,12380,3226,5,0,2,0,3,0
959,6997,2966,3,1,1,2,1,0
11867,8866,3117,4,2,0,1,2,0
13603,12380,3234,4,0,2,1,2,0
13622,12381,3236,5,0,2,0,1,2
13371,12381,3237,5,4,0,0,1,0
10652,6997,2994,2,1,0,2,1,0
9821,12379,3228,5,5,0,0,0,0
13631,10151,3238,3,1,1,2,0,1
5040,6997,3027,3,1,1,2,1,0
13221,3314,3240,5,3,2,0,0,0
8575,5485,3158,2,0,0,3,2,0
11065,10151,3043,1,1,0,4,0,0
13649,12379,3239,5,1,1,0,1,2
4975,8866,3242,5,0,0,0,5,0
12584,12381,3235,5,2,1,0,0,2
13687,12381,3243,4,1,2,1,1,0
3131,5485,3161,4,2,0,1,1,1
13712,10151,3244,4,1,1,1,0,2
740,761,3034,3,2,0,2,1,0
890,12380,3245,5,2,0,0,0,3
4792,12380,3191,4,2,1,1,1,0
12972,12380,3246,5,1,3,0,0,1
13761,12381,3252,0,0,0,6,0,0
13770,10151,3253,3,1,1,2,0,1
13682,12379,3255,3,2,0,2,1,0
13794,3314,3256,5,2,1,0,0,2
13821,10151,3258,5,4,1,0,0,0
4764,3314,3259,2,1,0,3,0,1
13850,12381,3260,4,3,1,1,0,0
3486,5485,3058,2,1,0,3,1,0
9788,12381,3249,5,1,1,3,2,1
10031,10151,3250,3,0,1,2,0,2
3240,3314,3251,5,1,0,0,3,0
13644,12380,3254,4,2,1,1,1,0
13812,12381,3257,1,0,0,4,1,0
11131,5485,3262,4,3,0,1,1,0
4727,12379,3266,2,2,0,3,0,0
7862,43,3270,2,0,0,2,1,1
13854,12379,3267,3,0,0,2,3,0
3717,12379,3265,2,1,1,3,0,0
9554,10151,2617,4,2,0,1,0,2
7632,10151,2996,4,0,1,1,2,1
5524,5485,3102,4,0,2,2,1,1
13913,5485,3269,4,1,1,1,2,0
13960,5485,3271,5,2,0,0,2,0
12341,12380,3136,3,1,0,2,1,1
12603,10151,3170,3,3,0,2,0,0
12733,12380,3247,4,2,1,2,1,0
1915,3314,3137,2,0,1,3,1,0
13999,12379,3272,5,2,0,0,3,0
8703,10151,3275,3,0,1,2,1,0
8871,12381,3276,5,1,0,0,3,1
2854,761,3279,7,3,1,0,3,0
14085,10151,3281,4,3,0,1,1,0
2775,10151,3286,5,1,4,0,0,0
13434,3314,3288,5,2,0,0,2,1
14226,1660,3296,2,2,0,0,0,0
14194,761,3293,4,2,1,1,1,0
358,4129,3297,4,2,0,2,2,0
11920,12379,3290,5,1,0,0,2,2
14239,3314,3303,3,3,0,0,0,0
7419,5485,3300,4,1,0,2,2,1
13457,12381,3301,4,1,0,1,1,0
12440,12380,3304,3,2,0,2,0,1
627,12379,3299,5,1,1,0,1,1
2331,761,3278,6,2,1,2,3,0
13555,5485,3312,6,1,3,2,2,0
14229,12380,3319,4,1,0,1,1,1
11650,12380,3316,4,0,1,0,0,3
12286,5485,3315,4,1,1,1,0,1
611,3314,3314,3,2,1,2,0,0
8105,5485,3313,4,4,0,0,0,0
14296,12381,3311,4,1,0,1,3,0
669,3314,3317,3,0,1,2,2,0
13452,12381,3318,5,2,1,0,1,1
1049,12379,3289,4,1,0,1,0,2
7664,12380,3292,0,0,0,5,0,0
14251,10151,3305,2,0,0,3,1,0
13441,3314,3306,5,1,1,0,1,1
12141,12379,3307,4,0,1,1,1,2
6656,3314,3321,3,1,0,2,0,0
14213,12380,3322,3,1,1,2,0,0
14394,10151,3324,5,4,0,0,0,1
14115,12379,3282,6,4,0,0,2,0
890,761,3339,5,3,0,0,1,0
13540,761,3340,5,2,0,1,3,0
553,761,3298,4,4,0,2,0,0
14340,3314,3323,1,0,1,3,0,0
9365,3314,3280,3,2,1,2,0,0
2967,10151,3320,5,3,0,0,0,0
14426,12381,3326,4,0,0,1,4,0
14139,3314,3287,3,1,0,2,0,0
12760,10151,3328,4,4,0,0,0,0
14447,3314,3329,5,5,0,0,0,0
12353,10151,3334,4,0,1,1,0,2
14456,12381,3336,4,1,0,1,3,0
1508,12381,3341,5,3,0,0,1,1
7624,12379,3333,3,1,0,2,1,1
10764,10151,3308,5,0,1,0,3,1
14317,10151,3342,5,3,1,0,0,1
13371,3314,3344,4,1,0,0,1,1
6258,12381,3351,5,3,0,0,1,1
10815,12379,3350,5,4,0,0,1,0
11108,12379,3309,5,4,0,0,1,0
14439,12380,3327,5,0,0,0,0,5
9788,12381,3331,5,1,1,0,2,0
2598,4129,3325,3,2,0,3,1,0
5856,5485,3337,0,0,0,8,0,0
14498,3314,3348,4,2,1,1,1,0
13687,12381,3355,5,1,2,0,1,0
12476,12379,3352,5,0,0,0,0,5
4055,3314,3349,0,0,0,6,0,0
14526,3314,3357,5,0,0,0,5,0
14541,5485,3358,5,2,0,0,1,1
14557,10151,3359,3,0,0,2,1,0
5485,12381,3361,4,0,2,1,1,0
14561,12381,3360,5,1,0,0,3,1
3376,12380,3332,4,2,0,1,0,2
11438,10151,3345,5,3,0,0,1,1
13999,12379,3353,5,2,1,0,1,1
1227,1660,3371,0,0,0,3,0,0
14123,12381,3356,5,5,0,0,0,0
14015,5485,3362,4,1,0,1,1,0
6888,3314,3366,2,0,0,3,1,0
11239,3314,3368,3,2,1,2,0,0
14674,3314,3370,4,1,0,1,1,0
14594,5485,3364,5,3,0,0,0,0
3338,12379,3373,3,2,0,2,0,0
11021,10151,3295,5,0,1,0,2,1
14564,3314,3372,5,2,1,0,0,1
14719,12380,3374,3,1,1,2,1,0
11162,12380,3367,3,2,0,2,0,1
14729,12379,3378,4,1,0,1,2,1
14539,10151,3379,1,0,0,4,0,0
2733,5485,3376,5,0,1,0,1,1
4131,5485,3381,3,0,0,2,3,0
1372,5485,3390,5,5,0,0,0,0
14859,12379,3389,4,1,1,0,1,1
580,12379,3392,5,4,0,0,0,0
14879,3314,3391,5,1,0,0,1,2
8858,3314,3369,5,2,2,0,0,0
5861,10151,3285,4,2,0,1,1,1
13850,12380,3375,3,1,2,2,0,0
12308,10151,3385,3,1,0,2,0,2
14143,12379,3401,4,0,0,1,1,2
14704,12382,3400,5,2,1,0,0,2
2331,761,3397,3,2,1,3,0,0
14296,12381,3396,4,1,0,1,2,0
2218,12379,3395,4,1,1,1,1,1
10828,3314,3398,5,0,0,0,4,1
14945,10152,3399,5,1,0,0,0,4
14607,10151,3394,5,3,1,0,1,0
14589,5485,3393,4,4,0,0,0,0
14828,10151,3388,2,1,1,3,0,0
14826,3314,3387,5,0,0,0,1,2
11084,5485,3386,4,1,0,1,1,1
11483,12381,3383,3,0,1,2,1,1
14673,3314,3405,4,2,1,1,0,1
14599,12381,3408,5,0,0,0,0,5
10746,10151,3382,4,1,1,2,2,0
14952,12379,3404,5,5,0,0,0,0
14715,10151,3406,4,1,0,1,3,0
10659,12379,3384,4,2,0,1,1,0
14582,12379,3409,4,0,0,1,2,2
14675,3314,3410,5,0,3,0,2,0
14630,3314,3411,5,5,0,0,0,0
14600,10151,3414,3,2,1,2,0,0
14748,12381,3407,4,1,2,1,0,1
15134,12382,3429,4,2,0,0,0,2
15090,12379,3428,5,4,0,0,0,1
14632,3314,3415,4,1,2,1,1,0
12440,12381,3413,5,5,0,0,0,0
15096,10151,3417,0,0,0,5,0,0
12972,10151,3419,5,1,0,0,1,3
296,761,3032,3,1,1,2,1,0
12836,12379,3420,3,1,0,2,2,0
14194,761,3422,4,2,1,1,0,1
14251,10151,3423,1,0,0,4,0,0
15112,12382,3424,3,0,2,2,0,0
12628,3314,3425,2,1,1,3,0,0
14650,3314,3426,5,5,0,0,0,0
15118,10152,3427,5,1,0,0,3,1
15163,12381,3432,5,1,0,0,3,0
15175,12379,3433,5,0,2,0,0,2
15152,10152,3436,5,4,0,0,1,0
15270,12381,3438,4,2,0,1,1,0
15248,5485,3437,3,0,1,2,2,0
8308,5485,3442,4,0,2,1,0,2
14394,10151,3430,5,4,0,0,0,1
15198,12382,3435,4,2,0,1,0,0
15319,12381,3444,5,2,0,0,0,1
15233,10152,3448,5,1,0,0,1,1
15170,10152,3451,4,1,0,1,2,1
15042,3314,3454,3,2,0,2,1,0
15386,3314,3456,2,1,0,3,1,0
4958,761,3431,0,0,0,3,0,0
8754,12381,3447,5,2,0,0,3,0
13036,5485,3283,4,1,1,1,2,0
11344,5485,3463,3,1,1,3,1,0
15284,10151,3440,0,0,0,5,0,0
15321,10151,3453,5,5,0,0,0,0
15227,10152,3459,5,1,0,0,2,2
15446,10152,3462,5,0,1,0,1,0
15089,12382,3443,4,0,1,1,1,1
15327,12382,3445,3,2,0,1,0,1
15488,5485,3466,5,0,5,1,0,0
1361,12379,3035,1,0,1,5,0,0
890,12382,3467,5,1,1,0,1,2
15253,10152,3449,5,3,2,0,0,0
15307,12379,3457,0,0,0,5,0,0
15439,10151,3460,5,0,1,0,0,4
15460,10151,3464,5,1,0,0,1,1
15334,10152,3468,5,2,0,0,0,0
15335,12381,3469,4,4,0,0,0,0
15098,12381,3471,5,0,0,0,0,0
15478,5485,3465,4,1,2,1,0,1
1204,12379,3160,4,0,1,1,0,2
15380,5485,3455,3,0,0,2,3,0
15421,10152,3479,5,3,0,0,1,0
15527,12381,3472,5,1,2,0,1,1
15171,10151,3452,5,5,0,0,0,0
15547,10151,3473,4,3,0,1,0,0
4215,12379,3474,5,2,2,0,0,1
15444,5485,3461,5,2,0,2,2,1
12109,10151,3476,5,5,0,0,0,0
11938,10151,3481,5,3,0,0,0,1
15390,12382,3478,5,0,1,0,3,1
15422,12382,3480,5,1,0,0,4,0
11346,3314,3490,5,0,1,0,0,4
2967,5485,3485,3,2,0,2,0,0
14526,3314,3491,2,0,1,3,1,0
15684,10152,3493,2,1,1,3,0,0
13027,12379,3495,2,1,0,3,1,0
6202,12381,3482,4,0,0,1,2,1
11348,10151,3484,3,3,0,2,0,0
12121,10151,3475,5,0,2,1,1,2
10644,12381,3492,4,4,0,0,0,0
15734,12381,3496,5,2,0,0,0,3
15643,3314,3486,5,1,0,0,4,0
15601,12382,3499,3,0,0,2,2,1
15558,10152,3494,2,0,0,3,1,1
15579,5485,3477,5,2,0,0,3,0
15663,5485,3489,5,3,0,0,1,1
5554,10152,3380,5,0,0,0,2,1
3717,12379,3347,5,0,0,0,4,0
13132,10151,3233,5,0,1,0,1,2
14565,10151,3503,5,3,0,0,0,2
3486,5485,3377,2,0,0,3,1,1
15290,5485,3450,5,0,0,0,0,5
740,761,3346,2,2,0,3,0,0
14661,12382,3418,2,0,0,3,0,2
15499,12381,3501,3,1,1,2,0,1
15473,12381,3502,3,0,0,2,3,0
4240,12382,3508,4,0,0,1,0,1
15827,3314,3511,0,0,0,5,0,0
15831,10151,3512,4,3,0,1,0,1
14673,3314,3514,4,1,1,1,0,1
15345,12382,3446,5,2,0,0,3,0
15344,12379,3470,5,5,0,0,0,0
15502,10151,3505,5,1,1,0,0,0
10114,3314,3506,5,0,0,0,0,5
11131,5485,3536,1,1,0,2,0,0
15812,10151,3510,5,0,0,0,3,2
15857,3314,3518,5,3,0,0,0,2
13697,12381,3487,5,1,1,0,2,1
6102,5485,3497,2,2,0,3,0,0
2853,5485,3516,2,1,0,3,1,0
12424,12382,3517,4,0,1,1,2,1
15887,5485,3535,5,0,0,1,0,0
7624,12381,3524,3,1,1,2,1,0
15616,3314,3509,5,0,2,0,0,3
2218,12379,3513,1,0,0,4,1,0
10105,10152,3507,5,5,0,0,0,0
15788,10152,3515,2,0,0,3,1,0
15400,10151,3519,4,1,1,1,0,1
13850,10151,3529,3,0,1,2,0,0
15876,12381,3531,4,1,0,1,1,1
14643,12382,3421,5,5,0,0,0,0
14541,10152,3522,5,0,0,0,5,0
10144,5485,3521,3,1,0,2,2,0
15873,10151,3530,5,2,0,0,0,1
14621,3314,3533,4,1,0,1,1,1
15039,12379,3539,2,0,0,3,2,0
4792,12381,3525,4,3,0,1,0,0
15793,3314,3528,5,4,0,0,0,1
3376,12379,3523,3,1,0,2,1,0
5485,10151,3526,5,0,1,1,3,0
15877,10151,3532,5,5,0,0,0,0
4131,10151,3543,3,1,1,2,1,0
1236,3314,3547,3,0,0,2,0,2
15889,3314,3549,5,2,0,0,2,1
14704,12382,3546,5,1,1,0,3,0
15731,12381,3557,5,0,0,0,5,0
15649,12379,3558,4,1,1,1,0,1
15640,10151,3559,5,2,0,0,1,2
15815,3314,3553,5,1,1,0,1,2
15933,761,3568,0,0,0,1,0,0
15643,3314,3556,4,0,0,1,0,0
11735,10151,3569,4,0,1,1,3,0
15932,12381,3567,5,0,0,0,2,2
15056,10152,3566,4,2,0,1,1,0
14194,761,3565,4,2,0,1,1,0
10652,12382,3335,3,1,0,2,2,0
13965,12379,3310,3,1,1,2,1,0
3629,3314,3294,4,2,0,1,1,1
14123,12381,3541,5,2,0,0,2,1
15152,10151,3542,5,5,0,0,0,0
12259,3314,3571,5,2,2,0,1,0
12642,10152,3587,4,1,0,1,1,1
11970,10151,3573,5,0,0,0,0,0
4635,3314,3575,3,2,0,2,0,1
15478,5485,3590,5,2,1,0,1,1
5040,12379,3291,4,1,0,1,3,0
2294,5485,3540,3,0,0,2,0,3
12490,10151,3151,4,0,0,1,3,1
12872,10151,3563,5,2,0,0,0,3
10896,12381,3564,5,3,0,0,0,2
5695,3314,3551,6,3,0,0,0,0
959,12379,3330,2,0,0,3,2,0
15926,3314,3560,1,0,0,4,0,0
11741,10151,3570,5,0,1,0,3,1
14715,10151,3578,2,1,0,3,1,0
14859,12379,3548,4,1,0,1,0,2
15090,12379,3552,4,4,0,1,0,0
12796,12381,3572,5,1,2,0,2,0
15380,5485,3544,5,1,0,1,2,1
15968,12381,3588,5,5,0,0,0,0
15831,10151,3583,5,2,0,0,2,0
15969,5485,3589,5,1,0,0,0,4
15965,10152,3584,4,0,0,1,1,0
868,5485,3577,4,3,0,1,1,0
14729,12379,3562,5,2,0,0,2,1
11279,12379,3561,5,3,0,0,0,2
15959,12381,3582,4,0,0,1,4,0
644,3314,3581,4,1,1,1,2,0
11021,10151,3591,4,1,0,1,1,1
15974,3314,3594,5,4,1,0,0,0
13884,10151,3596,4,0,1,1,0,3
15938,12381,3600,5,4,0,0,1,0
15390,12382,3576,2,0,0,3,2,0
14582,12379,3586,5,0,0,0,5,0
15978,5485,3598,5,0,0,0,1,3
12448,10152,3597,2,0,1,3,1,0
15982,12379,3601,5,0,0,0,5,0
15917,10151,3602,4,0,0,1,4,0
15400,10151,3603,4,0,0,1,0,4
15951,16035,3599,5,1,2,0,0,1
15248,5485,3615,3,0,1,2,1,1
9660,3314,3611,5,5,0,0,0,0
772,12382,3610,4,0,0,1,2,0
16012,12381,3613,5,1,0,0,3,1
5305,16034,3616,5,3,1,0,1,0
1915,3314,3365,3,0,1,2,1,1
7664,10152,3604,5,2,0,0,2,1
12853,8985,3605,4,3,0,1,1,0
16011,12379,3606,5,5,0,0,0,0
3227,12379,3607,2,0,0,3,0,1
10144,5485,3618,5,5,0,0,0,0
16133,10152,3631,5,5,0,0,0,0
14605,16035,3632,2,0,0,3,0,1
11988,16034,3633,5,0,0,0,5,0
9788,3314,3612,4,1,1,1,1,0
12907,10151,3637,3,0,2,2,1,0
15098,12381,3639,5,1,0,0,1,3
4240,12382,3626,4,2,1,1,0,1
577,12382,3545,4,1,2,1,0,0
502,3314,3623,5,3,0,0,2,0
14526,3314,3624,2,1,0,3,1,0
12760,10151,3638,4,4,0,1,0,0
16234,16034,3644,4,3,0,1,1,0
5524,5485,3537,5,2,1,1,2,0
15444,5485,3619,5,5,0,0,0,0
15112,12382,3580,3,1,1,2,0,1
15812,10151,3625,3,1,0,2,1,0
12628,3314,3555,5,5,0,0,0,0
3740,16035,3636,1,1,0,4,0,0
13850,10151,3640,3,1,2,2,0,0
9217,3314,3343,5,2,1,0,1,1
1957,12379,3646,5,1,0,0,3,1
16246,12379,3647,0,0,0,5,0,0
16222,16034,3642,5,2,0,0,3,0
13808,12382,3653,3,1,1,2,0,0
11659,3314,3483,5,4,0,0,0,1
15844,16034,3652,1,0,0,4,1,0
16119,12379,3649,5,2,2,0,1,0
16251,12381,3648,5,1,0,0,4,0
16228,10152,3643,5,5,0,0,0,0
765,12382,3650,4,2,0,1,1,1
8703,10151,3416,3,0,1,2,2,0
14661,12382,3595,4,1,0,1,1,0
356,16034,3574,3,0,0,2,1,0
1316,3314,3630,3,0,0,2,3,0
11131,10151,3634,5,1,0,0,2,1
12146,16034,3655,2,0,0,3,2,0
15056,10152,3656,2,1,0,3,1,0
9281,16035,3592,5,5,0,0,0,0
10652,12382,3661,5,0,0,0,5,0
7624,12381,3645,3,2,0,2,1,0
16311,12379,3658,2,2,0,3,0,0
16345,10151,3662,3,2,0,2,1,0
16398,10152,3667,5,1,0,0,3,0
16359,12379,3663,4,1,1,1,2,0
14448,10151,3664,4,1,0,1,2,1
14704,12382,3688,4,0,3,1,0,1
16382,16034,3669,5,1,1,0,0,3
4808,16034,3670,0,0,0,5,0,0
16496,16035,3676,5,1,0,0,2,2
10194,10151,3675,5,1,3,0,1,0
13884,10151,3673,2,0,1,3,0,1
606,3314,3681,5,1,0,0,0,3
16474,16034,3674,5,0,2,0,0,1
622,16034,3665,5,3,1,0,0,0
15857,3314,3680,5,5,0,0,0,0
12907,10151,3685,5,0,3,3,2,0
10907,10152,3684,4,2,1,1,0,1
673,5485,3679,5,1,2,0,1,1
577,16035,3695,4,1,1,1,2,0
2468,12382,3687,5,1,1,0,3,0
669,3314,3434,3,1,0,2,0,2
13812,12381,3520,3,2,0,2,0,0
16324,16034,3660,5,2,0,0,1,2
506,16035,3666,3,3,0,2,0,0
6280,16034,3672,4,2,0,1,1,1
16551,12379,3690,4,0,0,1,1,2
4747,3314,3641,2,2,0,3,0,0
10896,10151,3693,3,2,1,2,0,0
13965,12379,3697,5,0,1,0,4,0
15170,10152,3698,5,4,0,0,1,0
11021,10151,3702,3,0,1,2,0,0
4055,3314,3668,0,0,0,5,0,0
2210,3314,3696,4,2,0,1,2,0
16254,16035,3671,5,4,0,0,0,1
16613,10151,3701,4,1,0,1,1,0
12274,16035,3708,2,0,0,3,1,1
765,12382,3706,5,1,1,0,1,1
2511,16034,3720,3,2,0,0,1,0
16272,16035,3705,4,2,0,1,2,0
9788,12382,3692,3,2,1,1,0,0
16716,5485,3714,4,2,0,1,2,0
10031,10151,3700,2,0,1,3,0,1
16640,10151,3722,3,0,0,2,2,1
16695,12382,3716,5,1,0,0,3,1
16668,16035,3709,0,0,0,5,0,0
12872,16034,3725,5,0,1,0,0,4
11659,3314,3726,4,3,1,1,0,0
14661,12382,3715,4,3,0,1,0,0
16799,16034,3729,4,2,0,1,1,1
5861,10151,3727,4,2,0,1,1,1
15444,5485,3730,3,0,0,2,2,1
1676,5485,3222,1,1,0,4,0,0
8595,16034,3176,5,5,0,0,0,0
4107,10152,3732,4,0,0,1,0,1
14448,10151,3734,3,2,0,2,1,0
6858,16034,3735,5,2,0,0,0,3
1602,12379,3740,2,0,1,3,1,0
16736,16035,3718,0,0,0,6,0,0
15290,10152,3654,1,0,0,4,1,0
740,761,3721,5,4,0,0,1,0
16444,3314,3741,0,0,0,5,0,0
16847,16034,3738,4,0,1,1,2,0
3981,12382,3694,2,0,1,3,1,0
7664,10152,3713,5,0,1,0,3,0
10632,10151,3717,5,3,1,0,0,0
15974,3314,3711,4,1,0,1,0,3
5040,12379,3683,4,3,0,1,1,0
16957,12379,3750,4,2,0,1,2,0
16912,10152,3748,3,3,0,2,0,0
500,5485,3737,2,1,0,3,1,0
14539,10151,3441,3,0,0,2,1,1
16574,3314,3691,5,2,2,0,0,1
11279,12382,3682,4,1,1,1,0,1
16946,16035,3749,5,0,0,0,4,0
15959,16035,3686,4,1,0,1,1,0
5103,10151,3753,4,0,0,1,3,1
15684,10152,3550,2,1,1,3,0,0
3717,12379,3747,5,2,1,0,0,1
16868,16035,3736,5,0,1,0,2,2
16486,10151,3756,5,4,0,0,1,0
15253,16034,3699,5,5,0,0,0,0
13850,10151,3757,5,5,0,0,0,0
10652,12382,3744,1,0,0,4,1,0
352,12379,3728,3,1,0,2,2,0
16734,5485,3762,5,5,0,0,0,0
17059,4129,3761,0,0,0,6,0,0
10194,12379,3763,4,0,2,1,0,2
2468,10152,3766,4,3,1,1,0,0
16611,10151,3759,5,1,0,0,4,0
14715,10151,3712,5,0,0,0,1,2
8703,10151,3724,5,1,2,0,0,1
16474,16034,3764,5,3,0,0,0,2
622,16034,3765,5,5,0,0,0,0
4131,5485,3538,3,1,1,2,1,0
2331,761,3755,6,2,1,2,1,1
673,5485,3754,2,0,1,3,0,0
16359,12379,3733,4,1,1,1,0,2
13761,5485,3770,0,0,0,5,0,0
16542,16035,3768,5,1,0,0,3,1
12796,10152,3760,4,2,0,1,2,0
13311,16035,3771,4,1,0,1,1,2
5508,16034,3772,4,0,0,1,1,1
11162,12379,3504,5,4,0,0,0,1
17148,10151,3780,4,4,0,0,0,0
15895,10152,3776,4,0,0,1,2,1
17185,10152,3791,5,1,1,0,1,0
577,12379,3779,4,1,0,1,0,0
7579,12379,3790,5,0,0,0,0,3
17073,10151,3775,3,2,0,2,0,1
10632,10151,3807,5,3,2,0,0,0
16202,10151,3816,5,5,0,0,0,0
5398,10152,3788,0,0,0,5,0,0
16755,12379,3782,4,0,1,1,0,3
8754,12379,3784,5,1,1,0,2,1
17088,16034,3800,5,0,0,0,3,2
13555,5485,3792,4,1,0,1,2,0
4083,5485,3787,5,4,0,0,1,0
10896,10151,3808,4,1,0,1,1,2
17072,10152,3774,5,0,1,0,0,4
15062,12379,3778,5,0,0,0,1,4
17104,12382,3803,5,1,0,0,0,4
15380,16034,3789,3,0,0,2,2,0
4218,761,3838,4,1,1,2,1,1
16254,16035,3773,4,1,0,2,2,1
17389,16034,3876,2,0,0,3,1,0
10822,10151,3742,5,3,0,0,2,0
14705,10151,3781,0,0,0,5,0,0
15905,10152,3805,4,1,1,1,2,0
16044,12379,3785,4,0,1,1,1,2
16758,10151,3783,5,0,0,0,4,1
16836,10151,3794,5,1,2,0,1,1
16844,12379,3793,5,2,1,0,0,2
17197,12379,3795,5,3,0,0,2,0
17061,16034,3797,5,4,1,0,0,0
10144,5485,3798,0,0,0,5,0,0
16011,12379,3799,5,1,0,0,2,2
16668,16035,3815,4,3,0,1,0,0
14643,12382,3819,5,4,0,0,0,0
16263,10151,3813,5,3,0,0,2,0
13376,10151,3811,5,2,0,1,2,1
17198,16035,3822,4,1,0,1,3,0
9422,12379,3839,4,2,0,1,1,0
17047,12382,3802,5,5,0,0,0,0
16261,16034,3829,5,0,0,0,0,5
17125,16034,3826,5,5,0,0,0,0
6607,10152,3818,5,5,0,0,0,0
16981,10152,3812,2,2,0,3,0,0
17193,16034,3830,5,1,0,0,1,1
9558,16034,3840,5,3,1,0,1,0
7624,10152,3843,4,1,0,1,3,0
17226,10152,3810,4,1,0,1,2,0
6074,10152,3827,4,1,0,1,2,1
16268,12379,3814,5,0,1,0,3,1
9788,12379,3844,4,0,0,1,3,0
5246,3314,3806,5,1,0,0,3,0
9705,3314,3841,5,0,0,0,5,0
17170,12382,3837,5,1,0,0,2,2
506,12382,3825,5,5,0,1,0,0
6716,10151,3820,5,5,0,0,0,0
6585,3314,3832,5,3,0,0,1,0
15290,12379,3833,0,0,0,5,0,0
493,10151,3835,5,2,0,0,1,0
7229,10151,3842,5,0,0,0,4,1
4577,12382,3847,5,1,1,0,0,2
17330,16034,3849,3,2,0,2,1,0
