1244,1740,L,9564392,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1244.docx,,,"1)Magenta top ( all about u )
2)saiesta green bow 
3)abof black dress 
4)grey geometric scarf
5)post fold jacket 
E.P:maroon crinkled top ",16/09/2017,01/10/2017,2017-10-09,,,0,0,0,,,,,,,0,,
1245,3770,X,0,,,,,16/09/2017,01/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1246,4463,X,0,,,,,16/09/2017,01/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1247,4480,L,9588179,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Stylenote-1247.docx,,,"Main
1. Vaak embroidered blouse
2 Saiesta ochre top
3. Abof coral dress
4. IndusDiva-Loomnic-Blue-Pure-Mangalgiri-Handloom-Cotton-Color-Block-Tunic-
5. Green-Multiple-Striped-Scarf-34Grnstrp

Back up
1. Vaak rust top
2. Saiesta blue top
3. Abof black dress
4. IndusDiva-Loomnic-Orange-Pure-Mangalgiri-Handloom-Cotton-Color-Block-
5. Blue scarf

Emergency
1. 20d top
2. Saiesta dress
3. Nife dress",16/09/2017,01/10/2017,2017-10-05,,,0,0,0,,,,,,,0,,
1248,3832,L,9565333,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1248-Laxmi-SN.docx,,,"Top 5
1. dressberry olive top
2. saiesta blush wrap top
3. anouk blue kurta
4. gold earrings
5. indus diva tunic

emergency prod
1. loose top with short sleeves",17/09/2017,02/10/2017,2017-09-28,,,0,0,0,,,,,,,0,,
1249,4052,L,9565339,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1249.docx,,,"1)saiesta blush ruffle 
2)kaaryah shirt 
3)normcore necklace 
4)womans straight kurta
5)side bow dress 
e,p:sleeveless with flaps ",17/09/2017,02/10/2017,2017-09-29,,,0,0,0,,,,,,,0,,
1250,4270,L,9577953,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1250.docx,,,"1) burgundy blouse 
2) saiesta blush bow 
3)Anouk grey pathani kurta 
4)Scarf
5)b/w jacket 
E.P: Sleeveless with flaps ",17/09/2017,02/10/2017,2017-09-29,,,0,0,0,,,,,,,0,,
1251,4495,X,0,,,,,18/09/2017,03/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1253,4508,X,0,,,,,19/09/2017,04/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1254,3833,L,9586746,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1254-Laxmi-1.pdf,,,"top 5
1. vaak jacket
2. 20d blush top
3. Annabelle blazer
4.soie top
5. marron shirt

emergency prdouct
1. saiesta kimono top",19/09/2017,04/10/2017,2017-10-17,,,0,0,0,,,,,,,0,,
1255,1534,X,0,,,,,19/09/2017,04/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1256,3684,X,0,,,,,19/09/2017,04/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1257,3869,L,9629311,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-Prajakta-Thakaar.docx,,,,19/09/2017,04/10/2017,2017-10-09,,,0,0,0,,,,,,,0,,
1258,4516,X,0,,,,,19/09/2017,04/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1259,4211,L,9588178,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1259-Laxmi-SN.docx,,,"top 5
1. vaak peach embroidery top
2. vaak brown peter pan collar top
3. falling for you tunic
4. abof shirt 101
5. scarf

emergency product
saiesta kimono top",19/09/2017,04/10/2017,2017-10-07,,,0,0,0,,,,,,,0,,
1260,3984,L,9586744,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1260.docx,,,"1) abof red 
2)saiesta teal cowl
3)Anouk mustard yellow 
4) dressberry gold toned 
5)pink shrug",19/09/2017,04/10/2017,2017-10-04,,,0,0,0,,,,,,,0,,
1261,4519,L,9590569,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note1261.docx,,,"1)Vajor porcelin
2)Green vaak
3)beat the heat 
4)Saiesta black assemetrical
5)pear candy necklace 
E.P:lulu n sky top",19/09/2017,04/10/2017,2017-10-06,,,0,0,0,,,,,,,0,,
1262,4310,L,9589162,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1262-Laxmi-SN.docx,,,"top 5
1. teal top
2. hazel top
3. yellow scarf
4. indusdiva top
5. navy shift dress

emergency product
1. and orange tunic",20/09/2017,05/10/2017,2017-10-07,,,0,0,0,,,,,,,0,,
1263,4533,L,9604633,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-note-1263.docx,,A2,"1)vaak top 
2) ruffle me up 
3) saiesta blush bow 
4)maroon overlap
5)pear candy
E.P:Sleeveless with flap ",21/09/2017,06/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1264,3500,X,0,,,,,21/09/2017,06/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1265,4538,L,9599043,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1262-Laxmi-SN-1.docx,,A2,"top 5
1 20d pink top
2. ajio dress
3. tailored shell top
4. gold toed earrings
5. saiesta navy skirt

emergency product
1. saiesta blush tie knot top
2. annabelle top",21/09/2017,06/10/2017,2017-10-11,,,0,0,0,,,,,,,0,,
1266,3053,L,9604634,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1266-Laxmi.pdf,,A3,"top 5
1. 20d nude top
2. saiesta hwite dress
3. olive green tunic
4. falling for you tunic
5. necklace

emergency product
1. postfold top",21/09/2017,06/10/2017,2017-10-07,,,0,0,0,,,,,,,0,,
1267,3574,X,0,,,,,22/09/2017,07/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1268,4548,X,0,,,,,22/09/2017,07/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1269,4555,L,9615669,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/,,A3,"Top 5:
1) Blue ruffle top
2) Burnt sienna dress
3) Off white and black printed shirt
4) Dressberry multicoloured A line dress
5) 20 dresses braided black belt 

Emergency product
Saiesta red and black checks ",23/09/2017,08/10/2017,2017-10-10,,,0,0,0,,,,,,,0,,
1270,3878,L,9633522,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/,,A3,"Top 5:
1) Saiesta ochre cowl top
2) Timeless overlap white top
3) Anouk Blue A line kurta
4) Annabelle Black patterned dress
5) Zephyr oxidised earrings 

Emergency product
All about you coral top",23/09/2017,08/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1271,4566,L,9604629,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1271.docx,,A4,"1) vaak top
2) Ruffle on the top
3)ochre v neck 
4)ivory tunic 
5)scarf
E.P:vaak black ",23/09/2017,08/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1272,3970,L,9599050,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Bhavana-style-card.odt,,A4,"Top 5:
1) Master and harbour charcoal shirt
2) Red yarn dyed shirt
3) Anouk blue a line kurta
4) Indibox printed skirt
5) Black and white cotton scarf

Emergency product
Abof blue long line tunic ",23/09/2017,08/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1273,4571,X,0,,,,,24/09/2017,09/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1274,4572,X,0,,,,,24/09/2017,09/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1275,2134,L,9597203,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1275.docx,,,"1) Vaak top black 
2)wave off ruffle 
3)Saiesta ochre
4)abof tunic
5)Scarf
E.p :Kaaryah shirt or the Soie shirt (o/h)",24/09/2017,09/10/2017,2017-10-07,,,0,0,0,,,,,,,0,,
1276,4579,L,9599041,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1276.docx,,B1,"1) Vaak womens black 
2) you ruffle me up 
3)Saiesta multi coloured
4)Kaaryah top
5) Shrug (o/h)
E.P: Yellow with flap",25/09/2017,10/10/2017,2017-10-11,,,0,0,0,,,,,,,0,,
1277,2384,L,9599051,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1277-Laxmi-SN.docx,,B1,"top 5
1. last inch dress
2. sky dress
3. passionate workers tunic
4. scarf
5. sketch top

emergency product
1. saiesta dress
2. panit dress",25/09/2017,10/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1278,4257,X,0,,,,,25/09/2017,10/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1279,4608,L,9633523,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/,,B1,"Top 5:
1) Ivory white tunic
2) Indusdiva Blue and pink cotton top
3) Black pintuck kurta
4) Harpa printed top
5) Blueish grey floral print scarf

Emergency product
Dressberry Blue and White striped top",27/09/2017,12/10/2017,2017-10-28,,,0,0,0,,,,,,,0,,
1280,4378,X,0,,,,,27/09/2017,12/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1281,1350,L,9607294,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/style-note-1281.docx,,B2,"1)lable life satin wrap
2)post fold top
3)navy dress
4)v.h blazer
5)hoop diamonds 
E.P: boxy hidden top ",27/09/2017,12/10/2017,2017-10-11,,,0,0,0,,,,,,,0,,
1282,4612,L,9615672,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1282.docx,,B2,"1) vaak top
2)peach shirt
3)cotton company shirt
4)Salt attire pants 
5)van heusen blazer 
E.P: grey yoke pleated ",27/09/2017,12/10/2017,2017-10-11,,,0,0,0,,,,,,,0,,
1283,4504,L,9615670,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1283-Laxmi-SN.docx,,B2,"Top 5
1. overlap top
2. earring
3.scarf
4.rust blouse with plea details
5.ruffle on the line top

emerency product
1. tie up draper top",28/09/2017,13/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1284,3853,L,9615668,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1284-Laxmi-SN.docx,,B2,"top5
1. saiesta skirt
2. checkmate tunic
3. vajor dress
4. green belt
5. vaak green top

emergency product
1. beat the heat",28/09/2017,13/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1285,4218,L,9615671,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1285.docx,,B2,"1) coral ruffle 
2)saiesta off white 
3)ajio dress
4)saiesta navy skirt 
5)Myntra E.L
E.P: dressberry top ",28/09/2017,13/10/2017,2017-10-13,,,0,0,0,,,,,,,0,,
1286,1197,X,0,,,,,28/09/2017,13/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1287,4620,L,9653814,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/,,B3,"Main: 1. http://stylenook.in/ecomuser/product/T-Bar-Earrings-Gold-3432706616397/ (on hand) 
2. http://stylenook.in/ecomuser/product/A-Tie-Up-Affair-Top-34Pid168/ XL (on hand) 
3. http://stylenook.in/ecomuser/product/VAAK-WOMENS-GREN-BLOUSE-WITH-BLACK-BORDER-EMBROIDERY-35VWB252/  XL  (on hand)
4. http://stylenook.in/ecomuser/product/Indusdiva-Loomnic-Multicolored-Straight-Cut-Pure-Handloom-Ikat-Kurta-76LMN0010070/  L
5. http://stylenook.in/ecomuser/product/Mast-and-Harbour-Navy-Blue-Solid-ALine-Dress-151766556/ XL
Emergency Product: http://stylenook.in/ecomuser/product/The-Beat-the-Heat-Tunic-45ULSS17TP07-04-169/    XL",28/09/2017,13/10/2017,2017-10-23,,,0,0,0,,,,,,,0,,
1288,314,L,9664049,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Priyanka-Aggarwal-Style-Note.pdf,,B3,"1)Salt attire olive top 
2)white drop waist shirt 
3)Angular line peach (o/H)
4)Salt attire onyx dress 
5)Scarf ( ive given the external link for it but request for a better quality ...(may be silk ) ...colourcombinations could be the same as external link ...( mix of orange red beige ..togo with her black dress which ihave given her .
E.P: Georgette ruffle neck .",28/09/2017,13/10/2017,2017-10-30,,,0,0,0,,,,,,,0,,
1289,4635,L,9630194,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1289.docx,,B3,"1)salt attire top
2)lable life top
3)kaaryah jackie 
4) Saiesta green dress
5)Kurta myntra 
e.p: 20 dresses top ",29/09/2017,14/10/2017,2017-10-17,,,0,0,0,,,,,,,0,,
1290,509,L,9641126,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1290.docx,,B3,"1) post fold peach blouse 
2)abof red liva 
3)abof navy blue chevron fit
4)anouk woman black and white ikat
5)white black embroidery dupatta 
E.p:Bombay high woman body blouse ",29/09/2017,14/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1291,737,X,0,,,,,29/09/2017,14/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1292,657,X,0,,,,,29/09/2017,14/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1293,4159,L,9628989,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1293-Laxmi-SN.docx,,B4,"emergency product
anouk purple kurta",29/09/2017,14/10/2017,2017-10-17,,,0,0,0,,,,,,,0,,
1294,1005,L,9627644,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1294-Laxmi-SN.docx,,B4,"top 5
1. vakk green top
2. contrats shirt
3. scarf
4. black dress
5. and orange top",29/09/2017,14/10/2017,2017-10-11,,,0,0,0,,,,,,,0,,
1295,358,L,9633518,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1295-Shahana-StyleNote-written-by-Arti.pdf,,B4,"top 5
1. aby dress
2. nude ruffrle sleeve dress
3. sketch top
4. falling for you tunic
5. and tunic

emergency product
1. saiesta top",29/09/2017,14/10/2017,2017-10-16,,,0,0,0,,,,,,,0,,
1296,4201,L,9653812,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1296.docx,,C1,"1) dressberry top
2) abof liva blue
3) vaak peach embroidery pink top
4)indus diva blue loose top 
5) peach cotton shirt 
E.P: vaak three fourth cotton sleeves maroon top ",29/09/2017,14/10/2017,2017-10-17,,,0,0,0,,,,,,,0,,
1297,298,L,9633624,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1297.docx,,C1,"1) anouk grey 
2) pink solid 
3)abof beige and orange 
4)EL dupatta 
5)neck lace (O/h)
E.P: bgrey and mustard yellow liva ",29/09/2017,14/10/2017,2017-10-12,,,0,0,0,,,,,,,0,,
1298,4637,X,0,,,,,29/09/2017,14/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1299,4634,L,9690969,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/,,C1,"Main: http://stylenook.in/ecomuser/product/IndusDiva-Infusions-Off-White-and-Yellow-Fit-and-Flare-Printed-Maxi-Dress-76TDDRS03/	S
http://stylenook.in/ecomuser/product/The-Falling-For-You-Tunic-45ULSS17TP07-01-101/	M
http://stylenook.in/ecomuser/product/Vedanta-Black-Cotton-Matka-Kurti-with-Beige-Placket-and-Cuffs-Highlight-34KICMCOP12-BLACK/	M
http://stylenook.in/ecomuser/product/Salt-Attire-Blush-Top-68BLSPid/	M
http://stylenook.in/ecomuser/product/SOIE-JECKET-STYLE-TOP-WITH-CHINESE-COLLAR-366509/	M
Emergency Product: 	http://stylenook.in/ecomuser/product/abof-Women-Blue-Regular-Fit-Tunic-81ABOFA16AWWWTN1257501/	M",29/09/2017,14/10/2017,2017-11-20,,,0,0,0,,,,,,,0,,
1300,642,L,9662464,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/pratyusha-style-note.odt,,,"Top 5:
1) Blue tunic
2) Indibox blue print tunic
3) Saiesta teal overlap
4) Powder blue shirt
5) Dressberry silver plated necklace

Emergency product:
All about you grey box top",30/09/2017,15/10/2017,2017-10-28,,,0,0,0,,,,,,,0,,
1301,640,L,9675586,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1301-Shweta-StyleNote.pdf,,C2,Amazon necklace & 20 dresses shrug are code products and have to be ordered.,30/09/2017,15/10/2017,2017-10-30,,,0,0,0,,,,,,,0,,
1302,279,L,9692656,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/smitha-style-note.odt,,C2,"Top 5:
1) Harpa women blue printed top
2) The red ruffle top
3) Master and harbour black and white printed dress
4) Street 9 sleeveless top
5) Orange and teal argyle

Emergency product
White cotton top",30/09/2017,15/10/2017,2017-11-01,,,0,0,0,,,,,,,0,,
1303,434,L,9678480,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1303.docx,,C2,"1) B/w saiesta overlap 
2)pink blouse vaak 
3) Coral abof kurta 
4) saiesta B/W dress
5) scarf
e.p: ruffle top 20 dresses",30/09/2017,15/10/2017,2017-10-25,,,0,0,0,,,,,,,0,,
1304,703,L,9664048,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1304.docx,,C2,"1) classic ruffle pink 
2)Saiesta shawl collar 
3)burgundy self tie 
4)Salt attire infinity dress
5)olive self tie dress
E.P:Sleeveless with flaps and burgundy ruffle sleeveless",30/09/2017,15/10/2017,2017-10-25,,,0,0,0,,,,,,,0,,
1305,4347,L,9633519,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1305-Laxmi-SN.docx,,C2,"top 5
1. and tunic
2. green solid kurta
3. grey & black kurta
4. falling for you 
5. necklace

emergency product
1. off white ikat shirt style top",30/09/2017,15/10/2017,2017-11-06,,,0,0,0,,,,,,,0,,
1306,296,L,9678483,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1306_Kuntal.pdf,,C3,,30/09/2017,15/10/2017,2017-10-19,,,0,0,0,,,,,,,0,,
1307,345,L,9675582,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/,,C3,"Main : http://stylenook.in/ecomuser/product/A-Tie-Up-Affair-Top-34Pid168/ S  (on hand)
http://stylenook.in/ecomuser/product/SLEEVELESS-WITH-FLAP-56TO-07/ S (on hand)
http://stylenook.in/ecomuser/product/Timeless-Overlap-Maroon-Top-34Pid1861/ S (on hand)
http://stylenook.in/ecomuser/product/IndusDiva-Loomnic-Blue-Pure-Ikat-Cotton-Handloom-Color-Block-Kurta-76LMN0010049/ S
http://stylenook.in/ecomuser/product/T-Bar-Earrings-Silver-3432706616398/ (on hand)
Emergency Product: http://stylenook.in/ecomuser/product/The-All-Buttoned-Up-Tunic-45ULSS17TP07-27-014/ XS",30/09/2017,15/10/2017,2017-10-26,,,0,0,0,,,,,,,0,,
1308,777,L,9637636,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1308.docx,,C3,"1) Salt attire cotton shirt
2)lable life blue shirt 
3)post fold summer shirt
4) intermod top
5) kaaryah trousers grey 
e.p:assymetrical shirt ",30/09/2017,15/10/2017,2017-10-30,,,0,0,0,,,,,,,0,,
1309,4370,L,9643915,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1309.docx,,C3,"1)wave off the ruffles 
2)saiesta grey yoke pleated 
3)anouk red solid cambry
4)abof black shrug 
5)intricate hoops 
E.P: cotton company shirt ",02/10/2017,17/10/2017,2017-10-13,,,0,0,0,,,,,,,0,,
1310,3629,L,9645240,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/style-note-1310.docx,,C3,"1)the momentous spark in rust 
2)Maroon vaak crinckled top
3)abof beige and red liva kurta 
4)saiesta Assymetrical black 
5)dignified statement 
E.P: light blue shirt (o/h)",03/10/2017,18/10/2017,2017-10-14,,,0,0,0,,,,,,,0,,
1311,500,L,9645239,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1311-StyleNote-for-Komal-Written-by-Arti.pdf,,C4,"top 5
1. zaffre top
2. ivory white satin shirt
3. post fold the pleted shirt blouse
4. 20d pinned with stripe skirt
5. green kurta

emergency product
saiesta dark grey top
",03/10/2017,18/10/2017,2017-10-14,,,0,0,0,,,,,,,0,,
1312,365,L,9648239,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1312-Laxmi-SN.docx,,C4,"top 5
1. zaffre top
2. overlap top green
3. swing shirt dress
4.lit t up tunic
5. stole

emergency product
1. saiesta peplum blue top
2. saiesta front slit top",04/10/2017,19/10/2017,2017-10-22,,,0,0,0,,,,,,,0,,
1316,2734,X,0,,,,,05/10/2017,20/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1317,4682,X,0,,,,,06/10/2017,21/10/2017,0000-00-00,,,0,0,0,,,,,,,0,,
1318,4131,L,9662476,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1318-Laxmi-SN.docx,,D1,"top 5
1. fleet street green shirt
2. dressberry earrings
3. aby peach dress
4. black jacket
5. check mate tunic

emergency product
1. saiesta kimono top
2. red ruffled top",06/10/2017,21/10/2017,2017-10-22,,,0,0,0,,,,,,,0,,
1319,2331,L,9662462,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1319-Laxmi-SN.docx,,D1,"top 5
1. boxy tunic
2. all buttoned up tunic
3. zari-emroidered-chanderi-kurta
4. beige solid churidar
5. black linen trousers

emergency product
1. olive green embroidered asymmetricla tunic",07/10/2017,22/10/2017,2017-10-19,,,0,0,0,,,,,,,0,,
1320,4663,L,9662475,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1320.docx,,D1,"1) abof shrug (O/H)
2)saiesta ochre 
3)Coralorange  annabelle shirt 
4)ruffle me up top 
5)cotton company dress 
E.P: Van heusen blouse ",07/10/2017,22/10/2017,2017-10-22,,,0,0,0,,,,,,,0,,
1321,4553,L,9682614,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1321-Laxmi-SN.docx,,D2,"top 5
1. abof green tunic
2. scarf
3. sexy solitaire 
4.amanda black shirt
5. brown print top

emergency product
1. cornelia crisp shirt
2. vaak top burgundy ",07/10/2017,22/10/2017,2017-10-27,,,0,0,0,,,,,,,0,,
1322,3964,L,9678423,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/mamta-style-note.odt,,D2,"Top 5:
1) Formal cotton blouse
2) All about you floral top
3) Master and harbour navy polka dress
4) Fuschia pink shift dress
5) Twinkle bars earrings

Emergency product
Nude jacket overlap",07/10/2017,22/10/2017,2017-10-25,,,0,0,0,,,,,,,0,,
1323,4333,L,9664046,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1323.docx,,D2,"1)And woman off white 
2)printed back open cowl
3)Grey tie up shirt 
4)Kaaryah  dress (o/h)
5) Saiesta dress 
6) sexy solitaire (o/h)
E.P : Ruffle on the line top 
Please note : I need 6 products to gp in this box as i want her to choose either of the dreses ;therefore both dresses have to go in this box i will write my style note accordingly .She is a repeat customer and had sizing issues which is why i have given her two sizes to choose fromin dresses ",07/10/2017,22/10/2017,2017-10-31,,,0,0,0,,,,,,,0,,
1324,4443,L,9664043,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1324.docx,,D2,"1)SA Scarlet top 
2)burgundy ruffle sleevless
3)saiesta teal 
4) buttercup blazer dress
5) scarf 
E.P :Anular line peach top ",07/10/2017,22/10/2017,2017-10-25,,,0,0,0,,,,,,,0,,
1325,1766,L,9678484,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1325-Laxmi-SN.docx,,D2,"top 5
1. green blouse with emroidery
2. melissa shirt
3. olive grren tunic
4. ochre neck top
5. scarf

emergency product
1. saiesta blush top",08/10/2017,23/10/2017,2017-10-25,,,0,0,0,,,,,,,0,,
1326,807,L,9664045,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/StyleNote-Dicksey.pdf,,D3,"Top 5:
1) Tie detail shirt
2) Grey jersey top
3) Saiesta navy dress
4) Salt attire dress
5) Salt attire zaffre top

Emergency product
Saiesta teal shirt",08/10/2017,23/10/2017,2017-11-03,,,0,0,0,,,,,,,0,,
1327,3587,L,9677903,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/,,D3,"Top 5:
1)  The classic ruffled top
2) Scarlet ruffle top
3) Saiesta grey pleated top
4) Anouk off white and grey printed kurta
5) Dressberry Black dress

Emergency product:
Salt attire nautical top",08/10/2017,23/10/2017,2017-10-28,,,0,0,0,,,,,,,0,,
1328,2213,L,9656867,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1328.docx,,D3,"1) vaak crinkled blouse 
2) printed back cowltop 
3)abof blue shirt 
4)timelessoverlap top 
5) anouk blue kurta 
E.P:Contrast detailing work wear top ",08/10/2017,23/10/2017,2017-10-30,,,0,0,0,,,,,,,0,,
1329,2528,L,9678486,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1329-Laxmi-SN.docx,,D3,"top5
1. chambray kurta
2. bagru print touser
3. saiesta teal top
4. desi girl tunic
5. light yellow multicolored scarf

emergency roduct
1. anouk off white printed aline kurta
2. fab india kurta
",08/10/2017,23/10/2017,2017-10-26,,,0,0,0,,,,,,,0,,
1330,3408,L,9690971,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1330.docx,,D3,"1) Saiesta teal top
2)abof light pink 
3)red chanderi ethnic 
4) black plazzo
5) normcore bar necklace 
E.P: And A line and Myntra EL ",08/10/2017,23/10/2017,2017-11-02,,,0,0,0,,,,,,,0,,
1331,2801,L,9663955,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1331-Laxmi-SN.docx,,D4,"top 5
1. fleet street shirt
2. tie detail shirt
3 printed white cottons hirt
4. pink abof kurti
5. dressberry earring

emerency product
1. saiesta pink top",08/10/2017,23/10/2017,2017-10-23,,,0,0,0,,,,,,,0,,
1332,4727,L,9678485,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1332-Zarina-Arti.pdf,,D4,"Given Zarina\'s senior role and classic taste, I have picked basics but with a slightly stylist twist. She does like boho chic but has said no to block print, which makes the Indusdiva dress a bit risky, though its the only risky piece in the box. My mix for her is 3 tops+1 dress+1 scarf, but I\'ve also added skirt as the 6th product so an ensemble can be suggested if it comes to that.
Style brief available at: https://docs.google.com/spreadsheets/d/1hUWkmCGHBrDGqVtn-2mHC1r7tuodKRAWyuXzIMlxvmU/edit#gid=0			
			
			
			
			
			",08/10/2017,23/10/2017,2017-11-06,,,0,0,0,,,,,,,0,,
1333,2866,L,9699095,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/1333_Kuntal.pdf,,D4,"CORE: Salt Attire Dress, VAAK Blue Jacket, Nife blouse, Will Grey Trousers, Blue Scallop Top, ABOF Shrug
BACKUP: Navy Jacket Dress, Salt Attire Maritime Pants, Blue Peplum Top, DB Shrug
EP: Green bow top",10/10/2017,25/10/2017,2017-11-12,,,0,0,0,,,,,,,0,,
1334,4747,L,9678481,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1334.docx,,D4,"1) tie up draper 
2)last inch magenta tunic (eL)
3)Myntra yellow kurti
4)BW checked shift  dress 
5) scarf 
E.P: Brush print dress ",10/10/2017,25/10/2017,2017-11-01,,,0,0,0,,,,,,,0,,
1349,909,L,9678477,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/StyleNote1349.docx,,E3,"1) saiesta ochre
2)abof white 
3)Soie blue 
4)Street 9 Orange 
5)Burgundy vaak 
e.p: MNH grey round neck 
Note : This box may contain inappropriate work wear as the customer has also asked for weekend wear clothes .",10/10/2017,25/10/2017,2017-10-27,,,0,0,0,,,,,,,0,,
1350,1221,L,9669699,http://stylenook.in/ecomuser/wp-content/uploads/2016/08/Style-Note-1350.docx,,E3,"1) SA olive top 
2) Nude overlap 
3)And blue embroidery 
4)Van heusen body blouse 
5) sexy solitaire 
e.P: Neife top and bW crepe top ",10/10/2017,25/10/2017,2017-10-26,,,0,0,0,,,,,,,0,,
